,content,hit_count,last_hit,cost,id
5,6,5,1636708976.812136,15,5afb9395-09c6-4df0-85fc-9c6bf929b5b7
2,3,26,1636708976.816739,15,bf11466f-5299-408f-8e3e-aee222e11b0a
0,1,145,1636708976.82138,15,9f861080-0e68-4fc2-8dcc-68931c69e763
6,7,8,1636708976.82601,15,1511dbd8-8547-497d-b693-06ddb574c2fc
0,1,146,1636708976.83065,15,7cb82917-14bb-40f0-9c30-7ceea1a4ce5b
0,1,147,1636708976.835309,15,2a647f03-5b97-4137-9f5a-5fe46ae86611
0,72.0,0.0,1636708976.847827,350.0,389d5321-6aa4-4168-bea2-2ca0d2e9d34f
3,4,14,1636708976.854228,15,e721fbce-ff6e-4ab9-8598-c7e8782fd301
1,2,43,1636708976.858969,15,358c0f29-62a4-4b9b-842d-4879517c81dc
4,5,16,1636708976.863706,15,65f24408-64ad-4cbe-a42e-14344fee90f1
0,74.0,0.0,1636708976.866208,350.0,ea069ea8-c879-49c9-b347-e19053d9ca52
3,4,15,1636708976.872566,15,45946b50-3752-433c-bf2a-4fb5b4ea8e65
0,1,148,1636708976.877279,15,b13ef822-56cf-4e41-8c3c-2ed5e48fa9f6
0,10.0,0.0,1636708976.879799,350.0,9a92aab9-abc1-4288-91e0-ad9396348e9b
0,11.0,0.0,1636708976.883816,350.0,8f7426e3-1841-4f4d-857d-09d7b22a1021
1,2,44,1636708976.890054,15,d513ef1e-7462-4c40-86ee-39f628ebb2af
0,1,149,1636708976.894691,15,efd312b4-94d3-410d-b2f6-ebb2414f4587
5,6,6,1636708976.899318,15,9b79acc7-3a37-431b-a2ab-4bf58c977c46
0,1,150,1636708976.903966,15,f94df4ec-6f83-48d1-a7d9-803c6c47ace8
0,1,151,1636708976.908549,15,1823029c-6f45-4a93-85e8-bb4070931c26
0,34.0,0.0,1636708976.911029,350.0,44241db3-e75d-4f79-bb5b-78801c46ed60
0,21.0,0.0,1636708976.914996,350.0,29978a5f-7847-4f3c-b5c8-d9afc24fec3b
0,116.0,0.0,1636708976.918874,350.0,f849ded5-8523-405d-b8b9-d65b9a7cbdf5
1,2,45,1636708976.925057,15,be789655-3d2a-4cc6-8274-3ef6e0b20702
0,1,152,1636708976.929719,15,80049eb0-ef0a-4b11-9206-9128a7e57dac
0,1,153,1636708976.934401,15,7de3d2bc-e252-4680-a6be-30b5ca3987ca
4,5,17,1636708976.939084,15,8050d5ac-b741-4abd-98b1-c4baa3f34a47
0,124.0,0.0,1636708976.941443,350.0,664dc03b-6c25-4aa9-a33d-c38d63bcf61e
1,2,46,1636708976.947641,15,5294cf7c-9e18-4215-b174-b5d364dc5037
5,6,7,1636708976.952253,15,e93d08bc-66bc-485e-a33f-6b28a10b2810
1,2,47,1636708976.956843,15,dc5df879-e090-45e6-a50e-cbce7acccdb3
1,2,48,1636708976.961391,15,958c6401-8193-4a8c-8a7e-675d6a8a8e70
0,159.0,0.0,1636708976.963813,350.0,ff472644-1433-4175-8814-17b6a901bf7c
2,3,27,1636708976.972169,15,c037858c-a9cc-483f-bc46-434ecf6b2a33
1,2,49,1636708976.97952,15,d3fd179b-7379-433a-a2e6-38450e3ad255
0,1,154,1636708976.985248,15,74ac82ef-877d-4e26-ab68-5a99ce4395e4
0,1,155,1636708976.989824,15,b1a905fb-4213-4c68-b7ba-b8ed66c51474
2,3,28,1636708976.994482,15,84706cb5-ef21-452b-85ed-2fd87e4d1867
0,1,156,1636708976.999123,15,0db6f7b0-409d-4358-a0c4-c31f4c502696
0,1,157,1636708977.003693,15,91834f9b-19a7-4de4-9c68-18a94e4a34fb
1,2,50,1636708977.008276,15,83169b55-2ba3-4bfe-b961-c8f14bc16149
4,5,18,1636708977.012781,15,cddd8bb0-376e-4d40-87af-afd9d3ee3f1d
2,3,29,1636708977.017397,15,85a18a1c-e22d-469f-a629-a9d44ed12e2c
0,1,158,1636708977.022041,15,25b49e34-8efc-43ad-bbe2-f1a49520cfeb
0,1,159,1636708977.026704,15,cb1f8ce5-86f9-45b6-a9c8-0eb47f787e47
0,1,160,1636708977.031328,15,635d8b28-d655-4f33-ba06-61dcbb9d1519
0,176.0,0.0,1636708977.033683,350.0,a5ca72be-9669-4596-937f-960c1e9538c5
2,3,30,1636708977.039915,15,633dcaf6-8682-4fb6-8581-58e52b231eb8
0,1,161,1636708977.044512,15,75a17ee4-25af-48ff-842c-8356f5e7d990
6,7,9,1636708977.04913,15,76e6581c-8037-4aed-ab6e-29fa8ffc6600
0,12.0,0.0,1636708977.051612,350.0,a0ffd74f-ee27-4f9c-9d28-9c9286f58846
1,2,51,1636708977.057769,15,62c1dfbe-4fd3-47c9-b761-756319554850
1,2,52,1636708977.062363,15,d4430af5-a15e-4420-8aeb-c7bbd11701cc
3,4,16,1636708977.066942,15,2d906a30-94d8-47ac-b7b1-3a1c7faf89ab
0,156.0,0.0,1636708977.069308,350.0,8b13a165-bc5f-4dd6-8ab1-6d9dbcbb7ecb
0,1,162,1636708977.075437,15,44e6eed9-7647-4da0-b8e6-e8cab3a3d31e
4,5,19,1636708977.080019,15,d1b68797-c721-40d4-aa34-3415331441b8
0,1,163,1636708977.08455,15,0438d9d6-d249-48d9-94d5-f4300ca44da8
0,1,164,1636708977.089047,15,734ab0e5-c31c-468b-b630-1d39f30d9ac5
4,5,20,1636708977.093605,15,fdd19708-d305-405e-ad8c-61a46654f840
2,3,31,1636708977.098241,15,2f2f13d1-7ff8-4f75-8687-0c14f85e5031
0,1,165,1636708977.102818,15,0299fcc3-4b87-424b-9e4b-90ad69d833f0
0,1,166,1636708977.107403,15,a52812e1-32b6-4b59-b8f3-ea50a6b45cac
1,2,53,1636708977.111936,15,e8956ec1-bcb5-4d74-9114-c159b01adbea
0,1,167,1636708977.116589,15,7cab34c7-a62e-492d-8fb1-bf76fa832647
0,1,168,1636708977.121125,15,a37ab1a7-083e-4e61-92ad-af313f4e6cb8
0,1,169,1636708977.125658,15,f4b579b2-c958-47a3-bb5f-1dec2f68db54
0,1,170,1636708977.130225,15,6bcc80f0-1464-47b2-b953-80a6beac3b5d
7,8,4,1636708977.134747,15,ab31bfad-20fd-4c92-a29b-1826ecc0c226
0,1,171,1636708977.139332,15,528f9e58-e185-4a8c-8535-5607afc5b2bc
0,1,172,1636708977.143882,15,2a11336c-09ff-47cd-851e-9d3068827c0b
1,2,54,1636708977.148419,15,98cece9d-bfcb-44c0-bc74-f8e09ab02c94
0,1,173,1636708977.152996,15,84b662d2-1bbe-426b-b52e-9bb8103d1369
2,3,32,1636708977.15755,15,846da228-2f45-4e71-aac3-9558464d9020
0,1,174,1636708977.162196,15,7508830b-f847-4b80-a628-06838b308150
0,11.0,0.0,1636708977.164611,350.0,cd6ab310-c27a-44af-8ac2-22cda9e2f04e
0,1,175,1636708977.170762,15,f7f998f1-2a1e-4c5b-a989-89ff35e9b6de
7,8,5,1636708977.175345,15,b42590c6-4e5b-4705-a224-af35100d9a70
5,6,8,1636708977.179937,15,279313d9-fcd8-4fa2-b2f4-e4280489eb64
2,3,33,1636708977.184773,15,ec838796-594b-470e-8939-cadd5d7dc646
0,1,176,1636708977.189325,15,b52b0688-275a-422b-a79e-1ddf2258dda2
0,1,177,1636708977.193878,15,553fab2e-0022-4750-aa59-67a6b023ca36
4,5,21,1636708977.198464,15,29a202fe-bea1-43d7-8a45-5d1e78c73c21
0,820.0,0.0,1636708977.200836,350.0,796ec9a0-e5bc-4f36-b0f9-e361514c481e
0,55.0,0.0,1636708977.204756,350.0,34c45417-79b7-4cb1-9937-28b7250a3ade
0,1,178,1636708977.210834,15,43e3cd61-4323-47b7-9701-a2db935bf6d3
0,1,179,1636708977.21539,15,d4e106ae-94bf-4c0b-a661-247d3802562f
5,6,9,1636708977.296857,15,00f9859e-aa42-4d10-8e4c-cdfc7a51b517
2,3,34,1636708977.326233,15,b702a7fd-263c-4ab2-be94-e41ae58473a6
3,4,17,1636708977.333722,15,9251fa5e-8194-443c-a0f0-ceaa0bf5e031
2,3,35,1636708977.339856,15,5afb9395-09c6-4df0-85fc-9c6bf929b5b7
0,8277.0,0.0,1636708977.342894,350.0,ca76ccf9-be90-447c-a796-069fa6b992fb
0,291.0,0.0,1636708977.422702,350.0,309d5911-f8d9-4bde-a537-76b70464f63e
0,45.0,0.0,1636708977.430353,350.0,d51ddf45-ba24-49f2-a721-9969c095a66f
0,1,180,1636708977.439492,15,cb3f9e35-e6ef-4dc4-bb5b-af1c8da7bb66
1,2,55,1636708977.44443,15,52989534-0ebf-448a-b0e6-021f8e661b2f
0,506.0,0.0,1636708977.44703,350.0,9480f985-528c-4339-b520-ea4240a39de3
0,14.0,0.0,1636708977.451053,350.0,2a647f03-5b97-4137-9f5a-5fe46ae86611
0,25.0,0.0,1636708977.455069,350.0,7cb82917-14bb-40f0-9c30-7ceea1a4ce5b
1,2,56,1636708977.461764,15,ca92a00c-5155-4857-a1f7-d852543daf0d
0,1,181,1636708977.466518,15,d513ef1e-7462-4c40-86ee-39f628ebb2af
0,1,182,1636708977.471981,15,389d5321-6aa4-4168-bea2-2ca0d2e9d34f
1,2,57,1636708977.476619,15,7ee481f9-ddb4-43e4-820f-ae8becd78840
0,1,183,1636708977.481258,15,45946b50-3752-433c-bf2a-4fb5b4ea8e65
2,3,36,1636708977.485903,15,be789655-3d2a-4cc6-8274-3ef6e0b20702
7,8,6,1636708977.490613,15,9f861080-0e68-4fc2-8dcc-68931c69e763
8,9,3,1636708977.496018,15,80049eb0-ef0a-4b11-9206-9128a7e57dac
0,1,184,1636708977.500634,15,44241db3-e75d-4f79-bb5b-78801c46ed60
0,1,185,1636708977.505258,15,8f7426e3-1841-4f4d-857d-09d7b22a1021
0,22.0,0.0,1636708977.507749,350.0,bf11466f-5299-408f-8e3e-aee222e11b0a
0,1,186,1636708977.514273,15,725532c2-91f4-4291-92d7-6a086520cfdf
2,3,37,1636708977.518947,15,89d025da-7f06-4c83-adb4-59c2975bafc3
0,1,187,1636708977.523967,15,958c6401-8193-4a8c-8a7e-675d6a8a8e70
2,3,38,1636708977.528592,15,7de3d2bc-e252-4680-a6be-30b5ca3987ca
0,1,188,1636708977.533794,15,358c0f29-62a4-4b9b-842d-4879517c81dc
2,3,39,1636708977.538423,15,e721fbce-ff6e-4ab9-8598-c7e8782fd301
0,12.0,0.0,1636708977.54092,350.0,1511dbd8-8547-497d-b693-06ddb574c2fc
0,1,189,1636708977.547709,15,1823029c-6f45-4a93-85e8-bb4070931c26
0,1,190,1636708977.55242,15,84706cb5-ef21-452b-85ed-2fd87e4d1867
2,3,40,1636708977.55704,15,9a92aab9-abc1-4288-91e0-ad9396348e9b
0,41.0,0.0,1636708977.559697,350.0,65f24408-64ad-4cbe-a42e-14344fee90f1
0,1,191,1636708977.566492,15,cb1f8ce5-86f9-45b6-a9c8-0eb47f787e47
0,13.0,0.0,1636708977.568939,350.0,d3fd179b-7379-433a-a2e6-38450e3ad255
0,1,192,1636708977.575122,15,ea069ea8-c879-49c9-b347-e19053d9ca52
0,179.0,0.0,1636708977.577572,350.0,0db6f7b0-409d-4358-a0c4-c31f4c502696
4,5,22,1636708977.584512,15,efd312b4-94d3-410d-b2f6-ebb2414f4587
0,2796.0,0.0,1636708977.586888,350.0,f94df4ec-6f83-48d1-a7d9-803c6c47ace8
0,1,193,1636708977.592994,15,29978a5f-7847-4f3c-b5c8-d9afc24fec3b
0,15.0,0.0,1636708977.595438,350.0,9b79acc7-3a37-431b-a2ab-4bf58c977c46
1,2,58,1636708977.601538,15,b13ef822-56cf-4e41-8c3c-2ed5e48fa9f6
3,4,18,1636708977.606912,15,a0ffd74f-ee27-4f9c-9d28-9c9286f58846
3,4,19,1636708977.611554,15,25b49e34-8efc-43ad-bbe2-f1a49520cfeb
5,6,10,1636708977.620818,15,dc5df879-e090-45e6-a50e-cbce7acccdb3
6,7,10,1636708977.616211,15,e93d08bc-66bc-485e-a33f-6b28a10b2810
0,1,194,1636708977.625982,15,8050d5ac-b741-4abd-98b1-c4baa3f34a47
0,1,195,1636708977.630643,15,a5ca72be-9669-4596-937f-960c1e9538c5
0,1,196,1636708977.635363,15,75a17ee4-25af-48ff-842c-8356f5e7d990
3,4,20,1636708977.640369,15,85a18a1c-e22d-469f-a629-a9d44ed12e2c
0,10.0,0.0,1636708977.642801,350.0,f849ded5-8523-405d-b8b9-d65b9a7cbdf5
4,5,23,1636708977.649759,15,5294cf7c-9e18-4215-b174-b5d364dc5037
8,9,4,1636708977.654443,15,0438d9d6-d249-48d9-94d5-f4300ca44da8
0,34.0,0.0,1636708977.656878,350.0,fdd19708-d305-405e-ad8c-61a46654f840
3,4,21,1636708977.663094,15,c037858c-a9cc-483f-bc46-434ecf6b2a33
0,126.0,0.0,1636708977.6655,350.0,8b13a165-bc5f-4dd6-8ab1-6d9dbcbb7ecb
0,14.0,0.0,1636708977.670728,350.0,74ac82ef-877d-4e26-ab68-5a99ce4395e4
0,27.0,0.0,1636708977.674704,350.0,664dc03b-6c25-4aa9-a33d-c38d63bcf61e
1,2,59,1636708977.680838,15,62c1dfbe-4fd3-47c9-b761-756319554850
1,2,60,1636708977.685498,15,d4430af5-a15e-4420-8aeb-c7bbd11701cc
0,1,197,1636708977.69011,15,ff472644-1433-4175-8814-17b6a901bf7c
4,5,24,1636708977.694772,15,b1a905fb-4213-4c68-b7ba-b8ed66c51474
0,138.0,0.0,1636708977.701151,350.0,44e6eed9-7647-4da0-b8e6-e8cab3a3d31e
0,23.0,0.0,1636708977.69721,350.0,83169b55-2ba3-4bfe-b961-c8f14bc16149
0,674.0,0.0,1636708977.706179,350.0,91834f9b-19a7-4de4-9c68-18a94e4a34fb
5,6,11,1636708977.712191,15,2d906a30-94d8-47ac-b7b1-3a1c7faf89ab
0,157.0,0.0,1636708977.714613,350.0,cd6ab310-c27a-44af-8ac2-22cda9e2f04e
0,1,198,1636708977.720566,15,a37ab1a7-083e-4e61-92ad-af313f4e6cb8
0,10.0,0.0,1636708977.722904,350.0,e8956ec1-bcb5-4d74-9114-c159b01adbea
0,1,199,1636708977.728836,15,76e6581c-8037-4aed-ab6e-29fa8ffc6600
0,1,200,1636708977.733339,15,635d8b28-d655-4f33-ba06-61dcbb9d1519
1,2,61,1636708977.737855,15,7508830b-f847-4b80-a628-06838b308150
0,1,201,1636708977.743296,15,cddd8bb0-376e-4d40-87af-afd9d3ee3f1d
0,10.0,0.0,1636708977.745612,350.0,633dcaf6-8682-4fb6-8581-58e52b231eb8
0,73.0,0.0,1636708977.749462,350.0,f7f998f1-2a1e-4c5b-a989-89ff35e9b6de
0,1,202,1636708977.761805,15,98cece9d-bfcb-44c0-bc74-f8e09ab02c94
0,1,203,1636708977.76634,15,f4b579b2-c958-47a3-bb5f-1dec2f68db54
0,36.0,0.0,1636708977.768727,350.0,734ab0e5-c31c-468b-b630-1d39f30d9ac5
0,113.0,0.0,1636708977.77286,350.0,d4e106ae-94bf-4c0b-a661-247d3802562f
0,23.0,0.0,1636708977.777792,350.0,a52812e1-32b6-4b59-b8f3-ea50a6b45cac
0,134.0,0.0,1636708977.781619,350.0,2f2f13d1-7ff8-4f75-8687-0c14f85e5031
0,43.0,0.0,1636708977.784998,350.0,6bcc80f0-1464-47b2-b953-80a6beac3b5d
1,2,62,1636708977.790185,15,0299fcc3-4b87-424b-9e4b-90ad69d833f0
1,2,63,1636708977.794119,15,b52b0688-275a-422b-a79e-1ddf2258dda2
0,12.0,0.0,1636708977.796217,350.0,846da228-2f45-4e71-aac3-9558464d9020
8,9,5,1636708977.801237,15,d1b68797-c721-40d4-aa34-3415331441b8
0,1,204,1636708977.805345,15,7cab34c7-a62e-492d-8fb1-bf76fa832647
8,9,6,1636708977.809539,15,43e3cd61-4323-47b7-9701-a2db935bf6d3
0,1,205,1636708977.813364,15,29a202fe-bea1-43d7-8a45-5d1e78c73c21
2,3,41,1636708977.817431,15,2a11336c-09ff-47cd-851e-9d3068827c0b
0,1,206,1636708977.82138,15,796ec9a0-e5bc-4f36-b0f9-e361514c481e
0,28.0,0.0,1636708977.823965,350.0,ab31bfad-20fd-4c92-a29b-1826ecc0c226
5,6,12,1636708977.828839,15,b42590c6-4e5b-4705-a224-af35100d9a70
0,1,207,1636708977.832587,15,34c45417-79b7-4cb1-9937-28b7250a3ade
0,1,208,1636708977.836636,15,528f9e58-e185-4a8c-8535-5607afc5b2bc
0,1,209,1636708977.840459,15,00f9859e-aa42-4d10-8e4c-cdfc7a51b517
1,2,64,1636708977.844319,15,84b662d2-1bbe-426b-b52e-9bb8103d1369
0,100.0,0.0,1636708977.846701,350.0,b702a7fd-263c-4ab2-be94-e41ae58473a6
0,4922.0,0.0,1636708977.938658,350.0,279313d9-fcd8-4fa2-b2f4-e4280489eb64
5,6,13,1636708977.949671,15,ec838796-594b-470e-8939-cadd5d7dc646
3,4,22,1636708977.955865,15,9251fa5e-8194-443c-a0f0-ceaa0bf5e031
0,1,210,1636708977.960662,15,553fab2e-0022-4750-aa59-67a6b023ca36
1,2,65,1636708977.970751,15,d51ddf45-ba24-49f2-a721-9969c095a66f
0,1,211,1636708977.976441,15,5afb9395-09c6-4df0-85fc-9c6bf929b5b7
0,1,212,1636708978.015219,15,2a647f03-5b97-4137-9f5a-5fe46ae86611
0,24.0,0.0,1636708978.02009,350.0,52989534-0ebf-448a-b0e6-021f8e661b2f
0,34.0,0.0,1636708978.02879,350.0,9f861080-0e68-4fc2-8dcc-68931c69e763
0,268.0,0.0,1636708978.034145,350.0,d513ef1e-7462-4c40-86ee-39f628ebb2af
3,4,23,1636708978.041487,15,ca76ccf9-be90-447c-a796-069fa6b992fb
0,36.0,0.0,1636708978.052412,350.0,ca92a00c-5155-4857-a1f7-d852543daf0d
4,5,25,1636708978.063474,15,44241db3-e75d-4f79-bb5b-78801c46ed60
0,1,213,1636708978.069529,15,7de3d2bc-e252-4680-a6be-30b5ca3987ca
0,1,214,1636708978.07628,15,9a92aab9-abc1-4288-91e0-ad9396348e9b
2,3,42,1636708978.08139,15,cb1f8ce5-86f9-45b6-a9c8-0eb47f787e47
2,3,43,1636708978.086329,15,7cb82917-14bb-40f0-9c30-7ceea1a4ce5b
0,1,215,1636708978.091198,15,725532c2-91f4-4291-92d7-6a086520cfdf
3,4,24,1636708978.095905,15,e721fbce-ff6e-4ab9-8598-c7e8782fd301
0,39.0,0.0,1636708978.098378,350.0,958c6401-8193-4a8c-8a7e-675d6a8a8e70
0,12.0,0.0,1636708978.1088,350.0,8f7426e3-1841-4f4d-857d-09d7b22a1021
0,1,216,1636708978.117832,15,309d5911-f8d9-4bde-a537-76b70464f63e
0,131.0,0.0,1636708978.12156,350.0,f94df4ec-6f83-48d1-a7d9-803c6c47ace8
1,2,66,1636708978.141372,15,358c0f29-62a4-4b9b-842d-4879517c81dc
0,1,217,1636708978.148589,15,efd312b4-94d3-410d-b2f6-ebb2414f4587
1,2,67,1636708978.155631,15,7ee481f9-ddb4-43e4-820f-ae8becd78840
0,83.0,0.0,1636708978.158013,350.0,cb3f9e35-e6ef-4dc4-bb5b-af1c8da7bb66
0,1,218,1636708978.164913,15,d3fd179b-7379-433a-a2e6-38450e3ad255
1,2,68,1636708978.169551,15,9480f985-528c-4339-b520-ea4240a39de3
0,1,219,1636708978.173999,15,45946b50-3752-433c-bf2a-4fb5b4ea8e65
6,7,11,1636708978.178529,15,0db6f7b0-409d-4358-a0c4-c31f4c502696
0,22.0,0.0,1636708978.180834,350.0,9b79acc7-3a37-431b-a2ab-4bf58c977c46
0,1,220,1636708978.186804,15,389d5321-6aa4-4168-bea2-2ca0d2e9d34f
0,1,221,1636708978.191659,15,1823029c-6f45-4a93-85e8-bb4070931c26
7,8,7,1636708978.19604,15,be789655-3d2a-4cc6-8274-3ef6e0b20702
6,7,12,1636708978.200916,15,ea069ea8-c879-49c9-b347-e19053d9ca52
3,4,25,1636708978.2053,15,1511dbd8-8547-497d-b693-06ddb574c2fc
0,1,222,1636708978.20957,15,dc5df879-e090-45e6-a50e-cbce7acccdb3
0,1,223,1636708978.214693,15,80049eb0-ef0a-4b11-9206-9128a7e57dac
0,1,224,1636708978.219037,15,bf11466f-5299-408f-8e3e-aee222e11b0a
0,1,225,1636708978.223368,15,d4430af5-a15e-4420-8aeb-c7bbd11701cc
0,1,226,1636708978.227706,15,0438d9d6-d249-48d9-94d5-f4300ca44da8
0,1,227,1636708978.232538,15,85a18a1c-e22d-469f-a629-a9d44ed12e2c
0,14.0,0.0,1636708978.23473,350.0,25b49e34-8efc-43ad-bbe2-f1a49520cfeb
6,7,13,1636708978.240562,15,89d025da-7f06-4c83-adb4-59c2975bafc3
1,2,69,1636708978.245498,15,cd6ab310-c27a-44af-8ac2-22cda9e2f04e
1,2,70,1636708978.25168,15,65f24408-64ad-4cbe-a42e-14344fee90f1
4,5,26,1636708978.256003,15,74ac82ef-877d-4e26-ab68-5a99ce4395e4
0,1,228,1636708978.260317,15,62c1dfbe-4fd3-47c9-b761-756319554850
0,1,229,1636708978.265587,15,f849ded5-8523-405d-b8b9-d65b9a7cbdf5
0,1,230,1636708978.269914,15,b13ef822-56cf-4e41-8c3c-2ed5e48fa9f6
0,1,231,1636708978.274268,15,ff472644-1433-4175-8814-17b6a901bf7c
0,1,232,1636708978.278554,15,84706cb5-ef21-452b-85ed-2fd87e4d1867
3,4,26,1636708978.282776,15,fdd19708-d305-405e-ad8c-61a46654f840
0,17.0,0.0,1636708978.284961,350.0,b1a905fb-4213-4c68-b7ba-b8ed66c51474
0,1,233,1636708978.290713,15,29978a5f-7847-4f3c-b5c8-d9afc24fec3b
0,1,234,1636708978.295962,15,75a17ee4-25af-48ff-842c-8356f5e7d990
6,7,14,1636708978.300157,15,44e6eed9-7647-4da0-b8e6-e8cab3a3d31e
0,1,235,1636708978.304325,15,83169b55-2ba3-4bfe-b961-c8f14bc16149
0,1,236,1636708978.308532,15,734ab0e5-c31c-468b-b630-1d39f30d9ac5
3,4,27,1636708978.312729,15,8b13a165-bc5f-4dd6-8ab1-6d9dbcbb7ecb
0,1,237,1636708978.316831,15,7508830b-f847-4b80-a628-06838b308150
0,1,238,1636708978.320903,15,a0ffd74f-ee27-4f9c-9d28-9c9286f58846
2,3,44,1636708978.325221,15,633dcaf6-8682-4fb6-8581-58e52b231eb8
0,1046.0,0.0,1636708978.328098,350.0,76e6581c-8037-4aed-ab6e-29fa8ffc6600
0,1,239,1636708978.333683,15,664dc03b-6c25-4aa9-a33d-c38d63bcf61e
0,57.0,0.0,1636708978.335779,350.0,d4e106ae-94bf-4c0b-a661-247d3802562f
0,1,240,1636708978.341303,15,c037858c-a9cc-483f-bc46-434ecf6b2a33
0,1,241,1636708978.345378,15,98cece9d-bfcb-44c0-bc74-f8e09ab02c94
0,1,242,1636708978.349483,15,8050d5ac-b741-4abd-98b1-c4baa3f34a47
0,1,243,1636708978.353808,15,5294cf7c-9e18-4215-b174-b5d364dc5037
1,2,71,1636708978.35876,15,b52b0688-275a-422b-a79e-1ddf2258dda2
0,1,244,1636708978.362914,15,e93d08bc-66bc-485e-a33f-6b28a10b2810
0,12.0,0.0,1636708978.36503,350.0,a5ca72be-9669-4596-937f-960c1e9538c5
0,1,245,1636708978.37066,15,2d906a30-94d8-47ac-b7b1-3a1c7faf89ab
0,2318.0,0.0,1636708978.372779,350.0,e8956ec1-bcb5-4d74-9114-c159b01adbea
0,1,246,1636708978.378841,15,cddd8bb0-376e-4d40-87af-afd9d3ee3f1d
0,1,247,1636708978.382947,15,635d8b28-d655-4f33-ba06-61dcbb9d1519
1,2,72,1636708978.387055,15,29a202fe-bea1-43d7-8a45-5d1e78c73c21
0,1,248,1636708978.392205,15,a52812e1-32b6-4b59-b8f3-ea50a6b45cac
0,1,249,1636708978.396289,15,0299fcc3-4b87-424b-9e4b-90ad69d833f0
0,1,250,1636708978.400405,15,a37ab1a7-083e-4e61-92ad-af313f4e6cb8
0,1,251,1636708978.404561,15,b702a7fd-263c-4ab2-be94-e41ae58473a6
0,1,252,1636708978.408644,15,528f9e58-e185-4a8c-8535-5607afc5b2bc
0,15.0,0.0,1636708978.410674,350.0,2f2f13d1-7ff8-4f75-8687-0c14f85e5031
0,1,253,1636708978.416172,15,91834f9b-19a7-4de4-9c68-18a94e4a34fb
0,35.0,0.0,1636708978.418256,350.0,43e3cd61-4323-47b7-9701-a2db935bf6d3
1,2,73,1636708978.42437,15,f7f998f1-2a1e-4c5b-a989-89ff35e9b6de
0,1,254,1636708978.428443,15,00f9859e-aa42-4d10-8e4c-cdfc7a51b517
0,1,255,1636708978.432541,15,f4b579b2-c958-47a3-bb5f-1dec2f68db54
0,1,256,1636708978.440501,15,34c45417-79b7-4cb1-9937-28b7250a3ade
0,58.0,0.0,1636708978.435003,350.0,846da228-2f45-4e71-aac3-9558464d9020
0,1,257,1636708978.458106,15,796ec9a0-e5bc-4f36-b0f9-e361514c481e
0,10.0,0.0,1636708978.462013,350.0,6bcc80f0-1464-47b2-b953-80a6beac3b5d
0,1,258,1636708978.479018,15,d1b68797-c721-40d4-aa34-3415331441b8
4,5,27,1636708978.484425,15,2a11336c-09ff-47cd-851e-9d3068827c0b
6,7,15,1636708978.489932,15,ab31bfad-20fd-4c92-a29b-1826ecc0c226
0,1,259,1636708978.494508,15,b42590c6-4e5b-4705-a224-af35100d9a70
0,1,260,1636708978.499106,15,84b662d2-1bbe-426b-b52e-9bb8103d1369
0,1,261,1636708978.514745,15,7cab34c7-a62e-492d-8fb1-bf76fa832647
0,10.0,0.0,1636708978.532745,350.0,5afb9395-09c6-4df0-85fc-9c6bf929b5b7
7,8,8,1636708978.543321,15,553fab2e-0022-4750-aa59-67a6b023ca36
2,3,45,1636708978.577444,15,ec838796-594b-470e-8939-cadd5d7dc646
0,1937.0,0.0,1636708978.604001,350.0,d51ddf45-ba24-49f2-a721-9969c095a66f
0,1,262,1636708978.614707,15,279313d9-fcd8-4fa2-b2f4-e4280489eb64
0,1,263,1636708978.620603,15,52989534-0ebf-448a-b0e6-021f8e661b2f
1,2,74,1636708978.626439,15,9251fa5e-8194-443c-a0f0-ceaa0bf5e031
0,1,264,1636708978.631321,15,9a92aab9-abc1-4288-91e0-ad9396348e9b
2,3,46,1636708978.673467,15,cb1f8ce5-86f9-45b6-a9c8-0eb47f787e47
0,1,265,1636708978.680142,15,2a647f03-5b97-4137-9f5a-5fe46ae86611
4,5,28,1636708978.68565,15,e721fbce-ff6e-4ab9-8598-c7e8782fd301
3,4,28,1636708978.690578,15,cb3f9e35-e6ef-4dc4-bb5b-af1c8da7bb66
2,3,47,1636708978.696158,15,ca76ccf9-be90-447c-a796-069fa6b992fb
2,3,48,1636708978.700906,15,44241db3-e75d-4f79-bb5b-78801c46ed60
0,1,266,1636708978.705529,15,d513ef1e-7462-4c40-86ee-39f628ebb2af
1,2,75,1636708978.710104,15,725532c2-91f4-4291-92d7-6a086520cfdf
5,6,14,1636708978.714534,15,9f861080-0e68-4fc2-8dcc-68931c69e763
0,31.0,0.0,1636708978.717379,350.0,958c6401-8193-4a8c-8a7e-675d6a8a8e70
0,1,267,1636708978.723472,15,d3fd179b-7379-433a-a2e6-38450e3ad255
0,101.0,0.0,1636708978.725712,350.0,389d5321-6aa4-4168-bea2-2ca0d2e9d34f
0,123.0,0.0,1636708978.729677,350.0,309d5911-f8d9-4bde-a537-76b70464f63e
0,1,268,1636708978.742596,15,8f7426e3-1841-4f4d-857d-09d7b22a1021
0,422.0,0.0,1636708978.74533,350.0,ea069ea8-c879-49c9-b347-e19053d9ca52
0,1,269,1636708978.753697,15,ca92a00c-5155-4857-a1f7-d852543daf0d
0,1,270,1636708978.759643,15,85a18a1c-e22d-469f-a629-a9d44ed12e2c
2,3,49,1636708978.764636,15,dc5df879-e090-45e6-a50e-cbce7acccdb3
